fips,state,county,years_n,filings,ind_filings_court_issued_lt,renting_hh,filing_rate,pop_total,hh_total,med_hh_income,med_gross_rent,median_age,pov_rate,unemp_rate,labor_force_rate,renter_share,ba_plus_share,white_share,black_share,hisp_share,log_med_hh_income,log_med_renter_hh_income,log_med_gross_rent,county_state,log_renting_hh
48201,Texas,Harris County,9,58154.2222222222,0.666666666666667,688268.444444445,0.0844935180330155,4479665.25,1545521.5,56994.5,962.5,33.025,0.171,0.0660980639068813,0.489580614460213,0.45278571007412,,0.308928378269408,0.185212261324345,0.420479252727148,10.950710050933,10.5523655398198,6.86953406616194,"Harris County, Texas",13.4419342216933
48209,Texas,Hays County,1,1078,0,28418,0.0379337039904286,204150,70881,65935,1107,31.6,0.15,0.0515881413647819,0.50922361009062,0.381639649553477,,0.545128581925055,0.0363507225079598,0.383708057800637,11.0964246872418,10.5116485766894,7.00940893270864,"Hays County, Texas",10.254778026198
48215,Texas,Hidalgo County,6,2080.66666666667,0.666666666666667,69937.6666666667,0.0297503014589182,819217,224021,34782,661,28.8,0.342,0.0979782417305999,0.388224365461166,0.319028126827396,,0.0728219751299106,0.00429800651109535,0.910319243863348,10.4568552905678,10.0041470356353,6.49375383985169,"Hidalgo County, Texas",11.1553596481316
48245,Texas,Jefferson County,9,2703.11111111111,0.666666666666667,36762.4444444445,0.0735291450816353,253912.25,93903.5,45820.75,796.25,35.975,0.19425,0.0711624175985888,0.417592101630247,0.378480757191462,,0.419878940997707,0.335462183746702,0.193087981929687,10.7324923242716,10.2779494257111,6.67991320688637,"Jefferson County, Texas",10.5122320716593
48303,Texas,Lubbock County,9,2768.88888888889,0.666666666666667,48400.3333333333,0.0572080541226759,296240,109756,48121.25,862.25,30.65,0.1915,0.0511876086115553,0.479008136576605,0.43919554123159,,0.548217392334632,0.0681314631631514,0.342097859710263,10.7814791464761,10.3288627786298,6.75954525181695,"Lubbock County, Texas",10.7872619797333
48309,Texas,McLennan County,1,1959,0,40236,0.0486877423203102,248429,89034,48199,846,33.2,0.193,0.0432492124986422,0.444698485281509,0.413594806478424,,0.562599374469164,0.143199867970326,0.26056941822412,10.7830935529355,10.3131438652628,6.74051935960622,"McLennan County, Texas",10.6025173962542
48329,Texas,Midland County,9,649.777777777778,0.666666666666667,18749,0.0346566631701839,157796,54463.75,73733.25,1163.5,31.875,0.086,0.0346346685073674,0.492301092076035,0.33239294210805,,0.479281205385345,0.058980951135471,0.427013580949767,11.2082091297627,10.8827914744668,7.05918798274235,"Midland County, Texas",9.83889569664295
48355,Texas,Nueces County,9,2973.11111111111,0.666666666666667,53742.3333333333,0.0553215859212994,356674.25,128204,52646,933.25,35.05,0.17025,0.0612929318619074,0.461221588093447,0.424267925564937,,0.305680680638695,0.0363390298472882,0.627380421678767,10.8713455412667,10.5018173846614,6.83867311779469,"Nueces County, Texas",10.8919563001576
48375,Texas,Potter County,9,1351.22222222222,0.666666666666667,19360.2222222222,0.0697937351499638,121591,43444.5,40877,741.75,33.5,0.21425,0.0425094290186877,0.427916987672327,0.430937337114866,,0.455796203638182,0.0922978940349212,0.373840693371275,10.6183228366661,10.2664357858591,6.60901225917093,"Potter County, Texas",9.87097583918526
48381,Texas,Randall County,9,755.444444444445,0.666666666666667,15841.6666666667,0.047687182184815,129603,48992,64142,868.25,35.525,0.09825,0.0344273428967654,0.504131853678069,0.305949370750998,,0.73798704695927,0.0270050264091514,0.19820148202064,11.0688546545508,10.5732026699909,6.76647969162418,"Randall County, Texas",9.67039887868852
48423,Texas,Smith County,9,1623.77777777778,0.666666666666667,28928.6666666667,0.0561304050576514,221147.25,77953.5,49966.25,865.75,36.4,0.16775,0.0658048066498887,0.439875147555793,0.343745178190316,,0.605158639224142,0.174723360564411,0.188010590598299,10.8191030564952,10.4071753036205,6.76359618328253,"Smith County, Texas",10.2725883086491
48439,Texas,Tarrant County,9,27029.2222222222,0.666666666666667,272734,0.0991047035654602,1966426.75,686405,61622.5,973.25,34.15,0.1395,0.0562679702374615,0.490064043978644,0.393754021845744,,0.487049952344898,0.154492981478351,0.280359325616944,11.0287823425708,10.5867555181213,6.88064098649057,"Tarrant County, Texas",12.5162522401965
48441,Texas,Taylor County,9,1195.11111111111,0.666666666666667,21287.6666666667,0.0561410101832569,135347,49472.5,48104.75,837.5,32.15,0.1665,0.0501874545823455,0.445033963762998,0.410570881057751,,0.647829999851342,0.0738677080524224,0.236229708727445,10.7811362038169,10.4284689959654,6.73042126369922,"Taylor County, Texas",9.9658831542611
48451,Texas,Tom Green County,9,641.222222222222,0.666666666666667,16294,0.0393532725065805,116423,43087,48921.25,818,33.95,0.13775,0.041365725373043,0.438111735579192,0.379292183888329,,0.547358167531656,0.0402155856351864,0.384467881677436,10.7979671413962,10.3943587568773,6.70686233660275,"Tom Green County, Texas",9.69855222087059
48453,Texas,Travis County,9,8730.22222222222,0.666666666666667,219296,0.0398102209899963,1162392.75,443024,66497.5,1142.75,33.45,0.1465,0.0479870497208516,0.548576681827848,0.479507970464017,,0.494714801217769,0.0789821317041408,0.338039754140546,11.1049196319523,10.7150607080127,7.04119291721185,"Travis County, Texas",12.2981776943856
48479,Texas,Webb County,8,686.5,0.625,26462.625,0.0259422487376063,267103.333333333,71473,39955.3333333333,778,28.4,0.313333333333333,0.054918495806497,0.385512634565032,0.370349690629191,,0.0354721920491042,0.00277597930491169,0.954275655776306,10.5955174424927,10.0885072962192,6.65672652417839,"Webb County, Texas",10.1834886390975
48485,Texas,Wichita County,8,1168.375,0.625,19987.25,0.0584560157100151,131974.333333333,48169,45829.6666666667,759.666666666667,34.1333333333333,0.181666666666667,0.0556510900321635,0.403517816705425,0.390527015186238,,0.664715994131414,0.0995171991495381,0.183030493431736,10.7326869042205,10.3380989865727,6.63287974057757,"Wichita County, Texas",9.9028498492466
48491,Texas,Williamson County,9,2709.11111111111,0.666666666666667,55439.3333333333,0.0488662281492883,499895.25,168005.75,78121.75,1153,35.675,0.071,0.0495142548338357,0.500116211682559,0.313030443656995,,0.611784395374634,0.0607010215894796,0.240047221823272,11.2660237861734,10.8290156605123,7.05012252026906,"Williamson County, Texas",10.9230446087795
49005,Utah,Cache County,9,100.444444444444,0,13368.2222222222,0.00751367255680968,119724.25,36563,53271,727.5,25.025,0.1525,0.037698698930172,0.465435230070682,0.361979399983328,,0.838041261332352,0.00716670408392334,0.104574343900321,10.8831473720269,10.2950425995338,6.58961399904565,"Cache County, Utah",9.50063569358277
49035,Utah,Salt Lake County,9,4153,0,123044.333333333,0.0337520622648205,1099745.25,360110,66467.5,997.25,32.225,0.11,0.0451414359231268,0.500378897798281,0.335634694514234,,0.722490968337123,0.0162723168925988,0.178508470377803,11.104468385376,10.6231195894822,6.90500149078552,"Salt Lake County, Utah",11.7203000030183
49049,Utah,Utah County,9,808,0,49957.6666666667,0.0161736937273558,570767.5,154029.75,65987.75,942.25,24.475,0.12175,0.0441133296419494,0.441986974455605,0.327443277438718,,0.831142574233173,0.00533411698683846,0.11297386630003,11.097224397721,10.5807813717791,6.84827063214725,"Utah County, Utah",10.818931259119
49053,Utah,Washington County,9,268,0,15576.3333333333,0.0172055896766462,154079.25,51565.75,53922.75,974.5,35.575,0.141,0.0560090465051528,0.385757557750938,0.301890387374,,0.849834734362787,0.00622291314173097,0.100361687098296,10.8953077457693,10.5632019087555,6.88192451894762,"Washington County, Utah",9.65350794726818
50007,Vermont,Chittenden County,7,366.714285714286,1,23204.7142857143,0.0158034389563697,160814.5,64454,67141.5,1164.25,36.45,0.115,0.0442422466960955,0.547558757199747,0.36289616987321,,0.894061773827764,0.0245274559798761,0.0218649910438658,11.1145576116607,10.566285829759,7.05983238186249,"Chittenden County, Vermont",10.0521107389821
51003,Virginia,Albemarle County,7,1351,0,14007.5714285714,0.0964478394337756,103697.5,39142,69395.5,1136.5,38.75,0.0995,0.034883517452662,0.45098459835332,0.350243527004627,,0.774179314996388,0.0928546931365583,0.0563344612285422,11.147577302894,10.7540721845598,7.0357086432926,"Albemarle County, Virginia",9.54735327873548
51013,Virginia,Arlington County,7,1775.42857142857,0,58733,0.0302288078495662,225018.5,99574,107234.5,1844,34,0.0885,0.0350975449624122,0.625021786276116,0.556962995103655,,0.629471227558578,0.0835017781877564,0.154222604731054,11.5827733042014,11.3326388039523,7.51969240411654,"Arlington County, Virginia",10.9807570284311
51059,Virginia,Fairfax County,7,7766.14285714286,0,125276.571428571,0.0619919811708038,1130804.5,392856.5,113440.5,1763,37.5,0.06,0.0470908171993691,0.526668412304566,0.324123055165588,,0.52466942288304,0.0911410834850854,0.160877570860773,11.6390337493726,11.2219364303677,7.47477218239787,"Fairfax County, Virginia",11.7382791435814
51087,Virginia,Henrico County,7,13229.8571428571,0,46244,0.286088079380182,320392.5,125033.5,62816.5,1050,38,0.1065,0.063457083137115,0.51866456305776,0.372376037308101,,0.551394700138846,0.292213570818638,0.0526242566000174,11.0479730568,10.6550643025937,6.95654544315157,"Henrico County, Virginia",10.7416870047952
51510,Virginia,Alexandria City,7,3723.85714285714,0,40545.7142857143,0.0918434218871115,150394,67471,89167,1583,36.1,0.0905,0.0417836327777289,0.61454547687079,0.576693947714323,,0.522161389874225,0.209872896353458,0.166512796188199,11.3982662949609,11.120898163271,7.36707705988101,"Alexandria City, Virginia",10.6101853643332
51650,Virginia,Hampton City,7,9338.85714285714,0,23629,0.395228623422792,136935,53298,49540,1020.5,35.5,0.1545,0.0939025023669669,0.464143597189204,0.431113804831731,,0.39970152074608,0.491406076687467,0.052466959334997,10.8105357030434,10.3997941195054,6.9280479822499,"Hampton City, Virginia",10.0702300501996
51700,Virginia,Newport News City,7,15393.4285714286,0,35529,0.433263772451478,181464.5,69160,50083,968,32.85,0.159,0.0840223842412069,0.469807462176656,0.501628974871412,,0.449822809893533,0.393972287733653,0.0830183384531579,10.8214369081332,10.4805883882306,6.87523208727658,"Newport News City, Virginia",10.4781045433896
51710,Virginia,Norfolk City,7,16073.8571428571,0,48578,0.330887585797216,245588,87206,44874,975,30.1,0.21,0.102984800266366,0.441303207766534,0.568549754590732,,0.439598674885545,0.412458482727911,0.073345919191291,10.7116138414197,10.3822762841299,6.88243747099785,"Norfolk City, Virginia",10.7909260325033
51760,Virginia,Richmond City,7,18707.4285714286,0,52515.5714285714,0.356226316548289,215254,88091,40972.5,906,33.05,0.2545,0.0961234938936666,0.519848911129422,0.581616777280506,,0.398767006266344,0.483610146034572,0.0634350778441326,10.620656388938,10.2635119721438,6.80903930604298,"Richmond City, Virginia",10.8688650032425
51810,Virginia,Virginia Beach City,7,13769.8571428571,0,60105,0.229096699822929,449011.5,166875.5,67176.5,1247,35.2,0.0825,0.0583794769208785,0.480597230996436,0.366485294797338,,0.630043951004169,0.186203472049331,0.0757608508782824,11.1150787629702,10.7758648187694,7.12849594568004,"Virginia Beach City, Virginia",11.0038483117384
53005,Washington,Benton County,9,522.444444444445,0,22656.2222222222,0.0230596451305994,189286.5,69298.5,62512.25,881.25,35.575,0.13575,0.0593519222924097,0.450132736697629,0.318968083390096,,0.718299333423012,0.0145007541067385,0.206081353411215,11.043117816519,10.5210401933847,6.78134135412648,"Benton County, Washington",10.0281898049827
53011,Washington,Clark County,9,1312.66666666667,0,57614.2222222222,0.0227837262404345,454564.25,166508.5,65775.75,1071.5,37.85,0.1025,0.0664692996049179,0.46947567426392,0.346845069262048,,0.796563233629077,0.017342091054252,0.0884844246692354,11.094006508352,10.6589847593289,6.97681481491363,"Clark County, Washington",10.9615247297861
53015,Washington,Cowlitz County,9,367.777777777778,0,14153.2222222222,0.025985445010559,103473.5,40374.75,49533.75,790.75,41.45,0.16825,0.0884735396661102,0.416977088533815,0.340516380182066,,0.844000204367509,0.00632946019172996,0.0853167694056506,10.8104095344062,10.2629317335835,6.67298186218576,"Cowlitz County, Washington",9.55769759603234
53035,Washington,Kitsap County,9,556.222222222222,0,32079.6666666667,0.0173387781114378,258576.75,99533.75,66976,1103.75,39.15,0.1015,0.0649777900133447,0.426890100554696,0.330272009979945,,0.774913552701923,0.0246615022543568,0.0727069450215546,11.1120896252457,10.6621701747088,7.00646875191817,"Kitsap County, Washington",10.3759776712365
53053,Washington,Pierce County,9,3321.11111111111,0,117296.222222222,0.0283138795793366,839970.25,310307.5,63292.5,1099.75,35.975,0.122,0.0733435320513496,0.462216999262196,0.38829191029875,,0.681769743183891,0.0646999526745712,0.102655731475207,11.0555221177002,10.653089368935,7.00283816022883,"Pierce County, Washington",11.6724578280038
53057,Washington,Skagit County,9,240.777777777778,0,15110.3333333333,0.0159346436948961,121362.5,46806.75,58172.5,997.25,41.3,0.14525,0.0662296262305567,0.437840396703287,0.325987880907847,,0.752001966106078,0.00708482935838657,0.178644508308654,10.9711680134611,10.5156655083905,6.90500149078552,"Skagit County, Washington",9.62313411546908
53061,Washington,Snohomish County,9,2227,0,95168.2222222222,0.0234006682903023,765956.5,281901.5,76255.25,1247.5,37.75,0.091,0.0573956626225946,0.505438409721724,0.336307112586835,,0.714986872618996,0.0260767204117226,0.0974346837004203,11.2418415445585,10.7830683033001,7.12889682762567,"Snohomish County, Washington",11.463401364869
53063,Washington,Spokane County,9,1542.66666666667,0,70297.3333333333,0.0219448817404169,488832.5,193544.25,51910,826.75,37.35,0.15275,0.0682078779964378,0.453092969665758,0.374089870627676,,0.853766928026486,0.0165316076597873,0.0529405850275056,10.8572667288213,10.3463033533597,6.7175023518619,"Spokane County, Washington",11.1604891444098
53067,Washington,Thurston County,9,580.222222222222,0,35695.2222222222,0.0162548987259422,268400.75,105099.5,65059,1117.25,38.8,0.1175,0.0777781971725594,0.465444961647956,0.360236425026484,,0.761128566948124,0.0283997210824524,0.0837633238166976,11.0830498294819,10.6784609846678,7.01862558781356,"Thurston County, Washington",10.4827721275012
53073,Washington,Whatcom County,9,350.888888888889,0,32059.6666666667,0.0109448701553007,211594.75,82317.25,55764,962.5,36.8,0.15575,0.072661678288425,0.485907518698253,0.377156062472297,,0.798807674428985,0.00910827572379154,0.0894329275507367,10.928883778873,10.4084537822669,6.86953406616194,"Whatcom County, Washington",10.3753540289375
53077,Washington,Yakima County,9,554.444444444444,0,30892.6666666667,0.017947445276477,248173.25,81047,46947.5,787.5,32.65,0.1975,0.0770675066496964,0.424710418222944,0.372486598617719,,0.446355570469876,0.00748532975057198,0.480181502282349,10.7567852350824,10.3721561216349,6.66886337069979,"Yakima County, Washington",10.3382741100165
55009,Wisconsin,Brown County,8,1229.375,0,35946.5,0.0342001307498644,256447.333333333,101931.666666667,54824.6666666667,728.333333333333,36.8666666666667,0.115666666666667,0.0511042584953132,0.510460725152412,0.345743022813273,,0.819749898861755,0.0213715041525584,0.081147409111379,10.9118954933162,10.3625234692864,6.59075881886158,"Brown County, Wisconsin",10.4897870009688
55025,Wisconsin,Dane County,8,2411.125,0,88182.875,0.0273423269540713,516617.666666667,213854.333333333,65089.6666666667,949.333333333333,34.7,0.126666666666667,0.0422887551335248,0.557444234801238,0.417711354320753,,0.805299107238766,0.0501412714711325,0.0622964708139699,11.083521085439,10.5345342589571,6.85575998386376,"Dane County, Wisconsin",11.3871680621455
55035,Wisconsin,Eau Claire County,8,279.625,0,15304,0.0182713669628855,101858.666666667,40207.6666666667,50743,763.333333333333,34.0333333333333,0.148,0.0480689432101305,0.533344105709694,0.376811695879529,,0.90875143334848,0.00763980854620833,0.0224991050635337,10.8345289563562,10.2691693624564,6.63769480788018,"Eau Claire County, Wisconsin",9.63586951112009
55059,Wisconsin,Kenosha County,8,1103.875,0,20949.5,0.0526921883577174,167840,62870,56091,868.666666666667,37.6333333333333,0.149666666666667,0.0855487923062694,0.499953935830024,0.340221339318846,,0.766526410702437,0.0717787141758729,0.125656952808421,10.9347306508334,10.3477922946496,6.76695946901668,"Kenosha County, Wisconsin",9.94987005871703
55063,Wisconsin,La Crosse County,8,426,0,17508.375,0.0243312129195314,117389.333333333,46656,52047.6666666667,767,35.4333333333333,0.146666666666667,0.0487714077989391,0.525881489129015,0.35615045935703,,0.904635195501526,0.0130287856177761,0.0173718132618354,10.8599152443479,10.3503800969225,6.64248680136726,"La Crosse County, Wisconsin",9.77043461686139
55079,Wisconsin,Milwaukee County,8,13158.125,0,190749.375,0.0689812220878836,955943.666666667,382173.333333333,45306.6666666667,823.666666666667,34.3666666666667,0.210666666666667,0.0811358407037123,0.487032600047776,0.503436882256309,,0.526663538841878,0.260920289742616,0.14303150703069,10.7212094676777,10.2812063589564,6.7137659173205,"Milwaukee County, Wisconsin",12.1587156726014
55101,Wisconsin,Racine County,8,1399.875,0,23671.125,0.059138507358649,194956.333333333,75371.3333333333,56759,810.666666666667,39.9,0.123,0.069044801264865,0.480482884074169,0.306673902683477,,0.730221058837548,0.10745856230375,0.124692087435164,10.9465695130779,10.3376436190947,6.69785695441795,"Racine County, Wisconsin",10.0720112298957
55105,Wisconsin,Rock County,8,984.125,0,19382.5,0.0507738939765252,160979.666666667,64089.3333333333,51567.3333333333,758.333333333333,39.1,0.146666666666667,0.0715653290599252,0.484298529082952,0.310963864400894,,0.835799346495211,0.0373126774316379,0.0823772267163496,10.8506436760577,10.3030146709979,6.63112304271694,"Rock County, Wisconsin",9.87212587609311
55127,Wisconsin,Walworth County,8,287.375,0,12932.625,0.0222209334918472,102992.333333333,39953.6666666667,55807,824.333333333333,39.1,0.129333333333333,0.0631506144573124,0.504779466502332,0.318767275117681,,0.856212164600626,0.00987149785441514,0.109474544822535,10.9296545885301,10.3883549439073,6.71457497885331,"Walworth County, Wisconsin",9.46750846740219
55139,Wisconsin,Winnebago County,8,700.125,0,24024.375,0.0291422773745415,169343.666666667,69289,53549,697.333333333333,37.8666666666667,0.121333333333333,0.0414183701071186,0.508689470251691,0.352041386566539,,0.895240966025588,0.020059065254886,0.0386093649943712,10.8883524015652,10.3489647491387,6.5472635365167,"Winnebago County, Wisconsin",10.0868242189319
